text,label,document_index
going think why year wtatage data,CODE,3072
sample used loop keep things could use apply also,CODE,3073
create empty list store weights todo could bug seq,DEFECT,3074
todo make null em created om internally within eg function,DESIGN,3075
todo feature weight index,CODE,3076
todo maybe om only ca nt done parallel may faster om model runs parallel test then om created copied folder along em iteration,ARCHITECTURE,3077
todo rather write expdata file expdata rm expdata,CODE,3079
sample om read list object write back file end running em todo use expdata rather reading file,CODE,3080
todo eventually remove captureoutput uses verbose capture output,CODE,3084
need input check maybe check present age length exclude methods,CODE,3085
todo think works delete files old runs run new directory think make real check,DEFECT,3086
todo make general params across,DESIGN,3087
todo add tests testthat works tail constant,TEST,3088
pretty simple need test,TEST,3089
todo write expectation ensure sampling done correctly could regression test,TEST,3090
try using different bins equal note done way function currently written,CODE,3091
todo tests currently failing,TEST,3092
the isna little overkill,CODE,3093
todo this function order variable this could potentially problem although probably,CODE,3094
does nt work expected,DEFECT,3095
there kind floating error causes offset value values,DEFECT,3096
there kind floating error causes offset value values,DEFECT,3097
there kind floating error causes offset value values,DEFECT,3098
this nt allowed see https,DEFECT,3099
need include unknown reason test fails cmd check mode,BUILD,3100
not using fails metrics missing,CODE,3102
warn test need,TEST,3104
axis ticks assume ticks never wanted make things pretty looking,REQUIREMENTS,3105
keep many extra columns added used function,DESIGN,3106
why difficult,CODE,3107
fixme add body column,CODE,3108
we nt put top write functions might fail case would deleted existing path nothing,DEFECT,3109
nt take connection objects,DESIGN,3110
multiple groups nt work properly hence,DEFECT,3111
fails give samples different gene sets,DEFECT,3112
ok problematic want warn already exists,CODE,3114
ca nt fail,DEFECT,3115
release devtools nocov start,TEST,3116
nocov end,TEST,3117
question happens present think still present otherwise package nt namespace let say,DESIGN,3119
ca nt overwrite namespace unless created trick add rstan stuff else get errors,DOCUMENTATION,3120
fixme,CODE,3121
todo new function object,DESIGN,3123
workaround bug,CODE,3124
todo replace efficient common function instead,ARCHITECTURE,3125
todo improve events,DOCUMENTATION,3126
todo filter translate back passed us,REQUIREMENTS,3127
another workaround single variants empty string,CODE,3130
todo does write two records full https,DEFECT,3131
hack add new required,CODE,3132
hack add new required,CODE,3133
todo remove,BUILD,3134
obj1 obj2 obj1 obj2 either obj new one created properties copied default called data obj1 obj2 new object properties set properties two old ones using obj1 obj2 new columns assuming nt merged properties across should option maybe,REQUIREMENTS,3135
quick hack,BUILD,3136
guess runs knitr,BUILD,3137
knitr nt work files,BUILD,3138
add top row first color cells,CODE,3139
reverse think text really work text,CODE,3140
xxx way speed cells run point,ARCHITECTURE,3141
turn character strings nt capture local information yet,CODE,3142
gets double path you use normalizepath file work normalizepath true,CODE,3143
ca nt use string colour strings instead horrible hack uses find,CODE,3144
return empty cells we nt use nonbreaking spaces returned risky might locales,CODE,3145
nb may fail rmarkdown loaded rmarkdown,TEST,3147
cran nt uses full,BUILD,3148
kind subsetting nt seem work earlier,ARCHITECTURE,3149
reason comes files knitr somehow ends vector information,BUILD,3150
temporary,CODE,3151
useless always new,CODE,3153
show view get selected optimal view get selected,ALGORITHM,3154
datatable done yet need validate https,TEST,3155
todo,CODE,3156
todo add optional core abundances would sum,REQUIREMENTS,3158
support file function nt work,DEFECT,3159
par warning causes problems two variables,DEFECT,3160
ignore warning start null,BUILD,3162
relative tolerance optimize no need think,ALGORITHM,3163
need initial null test initial isnull start start edge good,TEST,3164
solution step worse zero,CODE,3166
seems work ok could use method hessian giving problems,DEFECT,3167
hessian could ve case diagonal,ALGORITHM,3168
checking man version test sure quantile regression this function gives maximum some code useless stuff,TEST,3169
there bug plyr useless warning,DEFECT,3170
there bug plyr useless warning,DEFECT,3171
gaussian fit used nb smoothing parameters using bad idea,ALGORITHM,3172
smoothing parameters using bad idea gam or,CODE,3173
let gam initialize via,CODE,3174
code package debug big trick set environment new original,CODE,3175
defaults hardcoded return,CODE,3176
what mean,CODE,3178
todo check date inside data,REQUIREMENTS,3179
good solution components,CODE,3180
longer use,CODE,3182
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3183
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3185
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3186
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3187
bug raster package workaround https gisstackexchangecomquestions264133rasterbuffererrorwithpackageupdates264154,DEFECT,3188
todo deprecated,CODE,3190
must uk ad hoc know,CODE,3191
quick fix problem uk vs,DEFECT,3193
quickanddirty fix uk matching,CODE,3194
sort regions table ad order may give unexpected results depending locale move style ordering,CODE,3195
use potential prefix matches nt work regexp,DEFECT,3196
inverse the dealing special cases like but think ok returns similar but must return etc,CODE,3197
fixme find better solution characters eg whole world database,ARCHITECTURE,3199
enforce xlim exactly changes output,ALGORITHM,3200
broken,DEFECT,3201
never occurs,CODE,3202
todo clean this whole metadata columns bad idea needs simplified,CODE,3204
deal stupid choice rename default field names,CODE,3205
todo clean horrible mess,CODE,3206
old needs find search path we re supposed use require package need compatible cran github versions,BUILD,3208
fixme failure vectorize needs rcpp,ARCHITECTURE,3209
todo without conversion,CODE,3210
true reflect fact place used smoothing estimated matrices but matrices already estimates already case todo general need smoothing parameters,CODE,3211
todo support labels well have support http,CODE,3212
todo rcpp,ARCHITECTURE,3214
todo could skip getting full using,CODE,3216
todo smoothing,ALGORITHM,3217
todo stupid point words re since depends dk,ALGORITHM,3218
think equivalent two single distribution sum alpha,ALGORITHM,3219
nt,TEST,3220
todo test,TEST,3221
check least get possible get pairs examples values produce clusters instead,TEST,3222
todo probably improved necessary,CODE,3223
workaround cases treetagger seems return duplicate tab stops ll try correct,CODE,3224
need extend levels factors nt show ugly na,CODE,3225
todo move checks internal function call,DESIGN,3226
workaround cases treetagger seems return duplicate tab stops ll try correct,CODE,3227
try catch error local treetagger treetagger set correctly system call fail simply return useful data turn cause fail error ll make probably could also,CODE,3228
todo tokens check ca nt simplified save lot time,ARCHITECTURE,3229
function function calculate index todo estimate index correction,REQUIREMENTS,3231
nt elegant solution works moment,CODE,3232
todo add validation,ARCHITECTURE,3233
handle nt end ending todo smarter quote closing quote comes ll ignore,REQUIREMENTS,3234
nt really need object sapply environment,DESIGN,3235
try work around missing meta information,CODE,3236
support package installed loaded check could limited two patterns let keep open see works users,BUILD,3237
function file paths working windows users re something really really ugly replace file manually,ARCHITECTURE,3238
function used work around naming parameter files utf8 utf8 name earlier later versions nt ll first try pre without use found first returns either path throws error file check variant including utf8 name dir full path expected file directory,ARCHITECTURE,3239
todo write,CODE,3240
todo validation,CODE,3241
nt necessarily need params,DESIGN,3242
todo remove names numbers re,CODE,3243
nt necessarily need params,DESIGN,3244
ok number guess actual words let simply count,CODE,3247
probably needed directly,ALGORITHM,3248
todo sanity checks everything,CODE,3249
go todo need another identical format implemented,CODE,3250
works default parameters,REQUIREMENTS,3251
todo signature approach test http,TEST,3252
undocumented bug parameter file,DEFECT,3253
small pattern sample results completely useless except testing functionality nt look,TEST,3254
create sure nt work,DEFECT,3257
if excel file template use fill data write back file general produce reports works except excel formulae pivot tables open file the first problem formula calculation easy solve pivot table issue library it turns excel pivot tables open file pivot cache definition xml file flag set see http this method hack basically excel file update pivot cache definition files back it really hack this hack temporary eventually allows adding attribute existing pivot tables,DEFECT,3258
ugly,CODE,3259
excel know,CODE,3260
useful spreadsheet rows many columns only reads strings,REQUIREMENTS,3261
takes seconds,BUILD,3262
error message ugly,CODE,3264
to do,TEST,3265
not available,TEST,3266
not working yet,DEFECT,3267
files removed due large size package,TEST,3268
todo normalized,DEFECT,3269
todo ask max order samples,PEOPLE,3270
todo,CODE,3271
todo convert class,DESIGN,3272
todo test,TEST,3273
todo,CODE,3274
todo,CODE,3275
todo,CODE,3276
todo check keep,CODE,3277
todo used,CODE,3278
counts todo add comment,CODE,3279
todo,USABILITY,3281
todo will work,DEFECT,3282
todo,DESIGN,3283
todo,PEOPLE,3285
todo sometimes list https,DEFECT,3286
todo check exists,CODE,3287
todo function,DESIGN,3288
todo would factors,CODE,3289
handle we nt anything due want scales etc grepl,CODE,3291
todo implement selection based aic todo implement functionality approach missing values,REQUIREMENTS,3292
todo this remove functions used formula,ALGORITHM,3293
todo next line necessary only ordered categorical vars terms is used twice function perhaps conditional ordinal argument pre needed evaluate rules later,CODE,3294
todo then check normalized issue warning,USABILITY,3296
todo implement something sparse matrices,REQUIREMENTS,3297
todo allow maybe allow applying mixed fixedeffects predictions,REQUIREMENTS,3298
todo digits argument appears work multivariate,DEFECT,3299
todo add argument whether zero coefficients included,CODE,3300
todo implement types response variables,REQUIREMENTS,3301
step calculate formula todo does compute categorical,CODE,3302
todo implement response variable types,REQUIREMENTS,3303
todo see function possible code,CODE,3304
sapply todo changed part this done smarter removing duplicates guess low though,PEOPLE,3306
todo if apply constraints rule kept outcome apply constraint rule response ie used calling pre easier solution may remove first rule argument true default,ALGORITHM,3307
todo parallel true false yield result,DEFECT,3309
these tests fail can test whether still fails commented see https could help use 0l instead rate without rate,DEFECT,3310
get gene name step either direct mapping todo mapping target may like three not could use id determine directly extract gene level id,CODE,3312
the categories may leading edge genes todo obsolete,CODE,3314
todo add test,TEST,3315
bug https need replace by hand,DEFECT,3316
nocov never occur ignore code coverage checks,TEST,3317
apply nt work well factors apply calls asmatrix everything becomes character,DEFECT,3318
nocov,TEST,3319
nocov,TEST,3320
nocov,TEST,3323
put trycatch,CODE,3324
nocov,TEST,3325
keep seed constant cran skip testing cran remove test everything,TEST,3326
nt match exactly moved weight changed,TEST,3327
seems work times fails,ARCHITECTURE,3328
do nt know test,TEST,3329
remove well,CODE,3330
todo remove asmatrix,CODE,3331
todo implemented properly,CODE,3332
todo remove asmatrix,CODE,3333
nocov start last updated rlang,TEST,3335
nocov end,TEST,3336
nocov end,TEST,3338
because machine precision issues here hacky way force though technically limits us digits precision alpha seems like enough could go higher worry vs systems,CODE,3339
todo switch improved svyquantile,CODE,3340
todo switch improved svyquantile,CODE,3342
nt work values needs formula variable names change list variable names,DEFECT,3343
todo switch improved svyquantile,CODE,3344
nt match dplyr behavior groups assuming changed dplyr https,CODE,3345
todo switch improved svyquantile,CODE,3346
if true the new length determined scales argument larger ensure scales run may slow see https information change using,ARCHITECTURE,3347
bug workaround,DEFECT,3348
default running only run parallel rmpi installed and multiple slaves and called,DEFECT,3349
ideally tell parallel environment run if work results lapply return results,ARCHITECTURE,3350
now slaves done clean slaves future calls note if get real smart multiple runs could done could use hash computation tell data slaves left basically avoid data multiple times across runs mpibcastcmd null mpibcastcmd null mpibcastcmd null mpibcastcmd null mpibcastcmd null mpibcastcmd null,CODE,3351
that original code fails fix adjusted retention times see issue,DEFECT,3353
that ensure adjusted retention times order raw retention times guess check adjustment changes order adjusted retention times if yes difference retention times negative what code move last adjusted retention time left difference next one,ALGORITHM,3354
workaround localmax fails otherwise,CODE,3356
todo ensure upstream method data mode todo ensure upstream method subsetting input argument checking,CODE,3358
the original code this removed point,CODE,3359
the original code this removed point,CODE,3360
this one might vectors it would ideal objects though function mz int checks,ARCHITECTURE,3361
original code todo remove method function object xcmspeaks nrow xcmspeaks warning warning there peaks parameter xcmspeaks prediction return list class xcmspeaks xcmspeaks stop error parameter xcmspeaks class xcmspeaks isna match table colnames xcmspeaks stop error peak list xcmspeaks missing columns please set parameter true peak try,CODE,3362
this needed already remove signal content object,CODE,3363
todo,ALGORITHM,3364
for return new ones,CODE,3365
workaround localmax fails otherwise,CODE,3366
expand one side consistent old code,CODE,3367
environment probably good idea parallel processing would like data better provide data chunk needs process,ARCHITECTURE,3368
handle slot called differently contain arguments thus skip one,DESIGN,3370
use old code,CODE,3371
filled yet,REQUIREMENTS,3372
now distance defined get tricky,ALGORITHM,3373
true,CODE,3375
dangerous re checking correct,ALGORITHM,3376
add results also fix retention times peaks want keep also latest information,TEST,3377
add results also fix retention times peaks want keep also latest information,TEST,3378
that working uses rt,DEFECT,3379
fixme dependency profile matrix,DESIGN,3381
much slower grid grid cbind grid grid match asnumeric returns values column ie first nrow,ARCHITECTURE,3384
hopefully always correct seems new files,DEFECT,3385
moment dirty add scan later scan,CODE,3387
todo data,ALGORITHM,3388
would possible supply data,REQUIREMENTS,3389
missing consider,ALGORITHM,3390
exists object filled always returns false,DEFECT,3392
what using call,DESIGN,3394
function mz todo missing,DEFECT,3395
function mz todo missing,DEFECT,3396
sink workaround seems needed proper,CODE,3397
for nt data errors etc,TEST,3400
for nt data errors etc,TEST,3401
now rt got na should remove measurements idxs nrow chrompeaks tmp,DEFECT,3402
mz bins for profile matrix tmp param idxs nrow chrompeaks tmp tmp chrompeaks tmp idxs drop false expectequal chrompeaks tmp idxs,DESIGN,3403
wo nt work bad luck,DEFECT,3406
bug drop variable intercept returned first,DEFECT,3407
to do replace variance account,ALGORITHM,3408
want plot traces intercept intercept stop,REQUIREMENTS,3409
want plot traces lag greater used model stop,REQUIREMENTS,3410
want plot density intercept intercept stop,REQUIREMENTS,3411
want plot density lag greater used model stop,REQUIREMENTS,3412
want plot density intercept intercept stop,REQUIREMENTS,3413
want plot density lag greater used model stop,REQUIREMENTS,3414
want plot traces intercept intercept stop,REQUIREMENTS,3415
want plot traces lag greater used model stop,REQUIREMENTS,3416
save model outloc todo make input temp location,ARCHITECTURE,3418
log model details todo,USABILITY,3420
modify custom todo update settings,REQUIREMENTS,3421
todo decide deal,ALGORITHM,3422
todo decide deal,ALGORITHM,3423
think need new data map,REQUIREMENTS,3424
todo add input checks,CODE,3425
todo decide deal,ALGORITHM,3426
todo add input checks,CODE,3427
todo decide deal,ALGORITHM,3428
todo incorporate indexes,CODE,3429
todo get optimal lambda value,CODE,3430
todo get lambda param,CODE,3431
add table model settings todo add model name search,CODE,3432
todo add check make sure stuff data otherwise add warning,CODE,3433
add plot save,CODE,3434
select best model remove others need to edit this,ALGORITHM,3435
location not available moment metadata containing version release date version,BUILD,3437
from within strata compute todo need make sure zero handle zeros,DEFECT,3439
issue with remove predictions,DEFECT,3440
todo figure this bug out remove bug,DEFECT,3441
todo add logging tests add test case in package,TEST,3442
think need seed instead,CODE,3444
todo incorporate indexes,CODE,3447
need fix index issue,DEFECT,3448
todo get lambda param,CODE,3449
actually save,CODE,3451
todo get optimal lambda value,REQUIREMENTS,3453
todo decide deal,ALGORITHM,3455
save model outloc todo make input temp location,ARCHITECTURE,3456
select best model remove others need to edit this,ALGORITHM,3457
todo decide deal,ALGORITHM,3458
think need new data map,REQUIREMENTS,3459
save model outloc todo make input temp location,ARCHITECTURE,3460
todo check input,CODE,3461
save model outloc todo make input temp location,ARCHITECTURE,3462
todo decide deal,ALGORITHM,3464
could extract json add expression,DESIGN,3466
location not available moment metadata containing version release date version,ARCHITECTURE,3467
todo add checks inputs valid,CODE,3468
save actual values metadata todo exists parent fixed bug null,DEFECT,3469
update todo,ARCHITECTURE,3471
todo check,CODE,3472
todo check,CODE,3473
add tests validation validation object todo,TEST,3474
todo add tests for sql creation existing and log models,TEST,3476
test,TEST,3477
test,TEST,3478
todo add input checks test options fftempdir getwd,TEST,3480
todo testthat result,TEST,3481
need test,TEST,3482
todo add input checks test options fftempdir getwd,TEST,3483
todo add input checks test options fftempdir getwd,TEST,3484
fails class,TEST,3487
fails connection,TEST,3488
fails target outcome differ,TEST,3489
fails target outcome differ,TEST,3491
avoid global variable note cran,BUILD,3492
avoid global variable note cran,BUILD,3493
cran note global variables cran note global variables,BUILD,3494
cran note global variables,BUILD,3495
todo optional extraction,DESIGN,3496
file found return positive probably unless overwrite option purposes return true,DESIGN,3497
file exist older day download working seem update,DEFECT,3500
file exist older day download working seem update,DEFECT,3501
world map clean may take sec two let clean ideal may move back main code maybe first time need,ARCHITECTURE,3503
use seems issues use,BUILD,3504
assign,CODE,3505
calculate hard coded size data load memory currently set memory has set systems need better way figure,ARCHITECTURE,3507
try speed code work also description file,ARCHITECTURE,3508
check missing reason,DEFECT,3509
fixme we already get really but store object size object get much larger,DEFECT,3510
convenience compute sigma mu,CODE,3511
needed,CODE,3512
number groups todo get something like x2 object fit test df object fit test df,TEST,3513
object default todo define proper print function custom fit,DESIGN,3514
fixme display parameters like column,DEFECT,3515
todo put parameter priors partable,DESIGN,3516
control part lavmodel,BUILD,3518
fixme sure free becomes numeric s4 nt like lavaan call sometimes related extra,DESIGN,3519
fixme assumes correlation prior,ALGORITHM,3520
fixme deal censored priors warning warning can yet handle censored priors marginal loglikelihood loglikelihood factor may,DEFECT,3521
fixme assumes truncation handle truncation without,DEFECT,3522
todo need exported reverse rstan lookup rosetta rstan rosetta alternate way possibly get around export,DESIGN,3523
use lavaan fa priors fixme,DEFECT,3524
creates error bug lavaan,DEFECT,3525
todo fix stan,DEFECT,3527
copied,CODE,3528
package used,CODE,3529
fixme make sure check,ARCHITECTURE,3531
fixme isnull pass model partable argument priors or update apply independence model using iteration variances,REQUIREMENTS,3532
package used,CODE,3533
use quickanddirty way,CODE,3534
use quickanddirty way,CODE,3535
distribution names todo na todo how input parameters multivariate,CODE,3536
parameters,DESIGN,3537
decide whether need model isna ovnamesx fixme na catch related column,DEFECT,3539
todo we equality constraints tables could also deal inequality constraints smaller different parameter types dimensions parameter matrices initial values,REQUIREMENTS,3541
todo revisit approach missing data,REQUIREMENTS,3542
todo check alternative distribution,CODE,3545
todo check alternative distribution parameter table,CODE,3546
end main model specification still need priors equality constraints,REQUIREMENTS,3547
matrix prior todo allow user specify matrix could specified via argument,REQUIREMENTS,3548
lavaan fixme ovnamesx sometimes length sometimes na,DEFECT,3549
fixme see alternative better way handle,DESIGN,3550
todo longer need remove,CODE,3551
todo first definition,CODE,3552
todo needed,CODE,3554
fixme see alternative better way handle,DESIGN,3556
todo longer need remove,CODE,3557
todo first definition,CODE,3558
todo first definition,CODE,3559
todo needed,CODE,3560
fixme handled,REQUIREMENTS,3561
fa todo use kernel density get correct priors deal covariances fa using kernel density covariance parameter prior,ALGORITHM,3564
yr ugly hack avoid data call lavaan ed need lavaan anyway might well get re also us apply custom argument fitted lavaan object also use hack isnull ed yes probably want necessary stuff object,CODE,3565
todo apply custom data,ALGORITHM,3566
see lines avoid fixedx errors probably needed diff lavmodel lavmodel lavpartable lavpartable lavsamplestats lavoptions lavoptions lavdata lavdata measure measure,DEFECT,3567
mean array fixme reduce slow,ARCHITECTURE,3568
generate initial values todo write start values new columns include partable,REQUIREMENTS,3569
todo need exported reverse rstan lookup rosetta rstan rosetta alternate way possibly get around export,DESIGN,3572
generate initial values fixme something smarter failure,USABILITY,3573
todo block ever differ group,REQUIREMENTS,3575
todo get prior associated covariance param fa priors,ALGORITHM,3576
fixme remove covariances associated fixed,CODE,3577
todo check covariances lv,CODE,3578
fa priors todo change around faster,ARCHITECTURE,3579
todo block prior associated put entries matrix todo check inequality constraints,ALGORITHM,3580
todo block ever differ group,CODE,3583
todo check inequality constraints,ALGORITHM,3585
constraints one parameter label lhs fixme handle eg b1 b2 see,DEFECT,3586
this file intended used process nocov start,TEST,3587
todo improve vector,CODE,3589
todo large probably smaller functions,DESIGN,3590
time series division much slower matrix division,ARCHITECTURE,3591
classes adding workaround case throw conditions these would get condition twice stop also signal if drop classes condition objects ie conditions get duplicate signals this probably quite rare rare case also duplicates extra class,DESIGN,3593
always ignore tail this always good good otherwise,DEFECT,3595
need to fix this below to incorporate all,REQUIREMENTS,3596
get todo takes first object,DEFECT,3597
get properties todo takes first object,DEFECT,3598
todo left truncation,REQUIREMENTS,3599
todo left truncation,REQUIREMENTS,3600
unused,CODE,3605
extract time variable lhs object length lhs object,DESIGN,3606
ugly hack,CODE,3607
entry,ARCHITECTURE,3608
todo if transform eg log time use information variable name ii transform inverse transform,REQUIREMENTS,3609
coping weird test behaviour cran rdevel,TEST,3610
models slow,ARCHITECTURE,3611
coping weird test behaviour cran rdevel,TEST,3613
models slow,ARCHITECTURE,3614
coping weird test behaviour cran rdevel,TEST,3615
coping weird test behaviour cran rdevel,TEST,3616
models slow,ARCHITECTURE,3617
working yet param find mean param seed integer random number seed,DEFECT,3619
fixme is reference still needed row col,CODE,3620
fixme is row col reference still needed table table attr table row attr table col cell row col,CODE,3621
fill case,CODE,3622
median logical vector nt work know trying get median fun get mode,DEFECT,3623
characters handled,CODE,3624
function see knitr context not perfect bit hack https,DESIGN,3625
nasty handling special parameters because object via call object passed print function context additional arguments needed these lost need however someone could call function directly arguments need take needs defaults decent default handling these lines pass cran checks ca nt assign,BUILD,3626
why difficult,CODE,3627
dataframe fixme need deal factors,DEFECT,3628
why difficult,CODE,3629
this broken windows fixme testthat expecttrue,TEST,3630
use svd compute components for ll keep pca object created consistent svd scale expr center true scale true,ALGORITHM,3631
dummy test,TEST,3633
ignore one,ALGORITHM,3634
want take list features list filters take feature list,CODE,3635
ignore one,ALGORITHM,3637
todo impact could use,REQUIREMENTS,3638
use docall nt know many things ll instead get list using lapply rbind list todo parallelize time scales number byenums chunk docall rbind lapply byenums function switching end wrong number columns ci triggers one another gdb,BUILD,3639
likely assigning enum other case ll define,DESIGN,3640
first separate duplicate slow,ARCHITECTURE,3641
use docall nt know many things ll instead get list using lapply rbind list todo parallelize time scales number byenums chunk docall rbind lapply byenums function switching end wrong number columns ci triggers one another gdb,BUILD,3642
first separate duplicate slow,ARCHITECTURE,3643
likely assigning enum other case ll define,DESIGN,3644
brms column names we re going try fix mapping back chunk may may work since ca nt sure sort as hack mapping model object function used internally used create mapping enum plyr enum sort unique enum sort levels chunk enum per https would nice import plyr oh well gdb,DEFECT,3645
note left lot settings boot defaults nt free gdb,BUILD,3647
todo need add fields convenience things like,REQUIREMENTS,3648
put order,CODE,3650
todo,CODE,3651
todo double check unit,REQUIREMENTS,3652
todo all elements class length unique lapply object return elements must class,DESIGN,3653
todo dim spwn length dim object spwn return first dimension names object spwn spwn length,DEFECT,3655
hack should solved adding name generic,CODE,3656
hack should solved adding name generic,CODE,3657
hack should solved adding name generic,CODE,3658
empty object todo,CODE,3659
array terrible hack diagonal,CODE,3660
todo test,TEST,3661
hack drop slot,CODE,3662
hack summary,CODE,3663
todo use docall,CODE,3664
hack need check names get dropped,CODE,3665
hack clean fixed list elements named vectors,CODE,3668
todo environment,CODE,3669
todo make details list lists,CODE,3670
todo dimnames used formula is right formula formula function name,CODE,3671
todo deal arguments without default values,CODE,3672
hack clean fixed list elements named vectors,CODE,3673
gradient todo check,CODE,3674
todo should work along params or one how select take data args,ALGORITHM,3675
todo conversion factor dimnames order,DEFECT,3676
todo handle,DEFECT,3677
todo add,REQUIREMENTS,3678
show todo show median var,USABILITY,3679
hack method problem,CODE,3681
happen,CODE,3683
come,CODE,3684
todo check vs mat,CODE,3685
todo add mean weighted,CODE,3686
check todo,CODE,3688
todo check whether needed,CODE,3691
todo expand aperm flpars,REQUIREMENTS,3694
todo expand aperm flpars,REQUIREMENTS,3695
todo expand aperm flpars,REQUIREMENTS,3696
todo expand aperm flpars,REQUIREMENTS,3698
todo turn loop,CODE,3701
todo check ok,DEFECT,3702
for elements type,DESIGN,3703
for elements type,DESIGN,3704
report messages users possibly find way deal,USABILITY,3705
first remove entries dealing team events think ve team show certain cases could nt see need remove others case,CODE,3707
ignoring gets weird,CODE,3708
if methods find first found better way warn user used,REQUIREMENTS,3709
add error handling one throws error report,CODE,3710
report many rows dirty removed,USABILITY,3711
note file uses function scales argument returns this use scale also change,DESIGN,3712
try stuff make factors sign,ALGORITHM,3713
faster way find diagonal inverse,ARCHITECTURE,3714
reduce number,ALGORITHM,3715
estimate relative,ALGORITHM,3716
use variables,ALGORITHM,3717
want get intercept component zero means it components we may faster ve,ARCHITECTURE,3719
else put object,DESIGN,3721
todo,REQUIREMENTS,3722
expression figure coefficients used,CODE,3724
does regression make sense,TEST,3725
this bit hack not sure parameter added params parallel names params,CODE,3726
no directed not sure would handled multiple entries ok,REQUIREMENTS,3727
case,CODE,3729
this line creates parent null failed error,DEFECT,3730
without text nt load next call made means message,DEFECT,3733
this needs updated simply pass object,DESIGN,3734
type depends method normal confidence,ALGORITHM,3735
nt work yet numeric size values list size obj,DEFECT,3736
way support parameter rows returned,CODE,3737
check file prob doesnt work leave reference encoding,CODE,3740
setting na this nt work well,DEFECT,3741
data options,USABILITY,3742
method objects note efficient difficult work around method objects objects later,ARCHITECTURE,3743
simpsonsreference do arrows like double arrows simpsonsreference,CODE,3744
simpsonsreference do arrows like double arrows simpsonsreference,CODE,3745
get running total removal could probably make faster,ARCHITECTURE,3749
we re done record extra data fun filter get pvalue less,USABILITY,3750
should change names,CODE,3751
nocov start,TEST,3752
nocov end,TEST,3753
nocov start,TEST,3754
nocov end,TEST,3755
nocov start,TEST,3756
nocov end,TEST,3757
nocov start,TEST,3758
nocov end,TEST,3759
nocov start,TEST,3760
nocov end,TEST,3761
nocov start,TEST,3762
nocov start,TEST,3764
nocov start,TEST,3766
nocov end,TEST,3767
nocov start,TEST,3768
nocov end,TEST,3769
nocov start,TEST,3770
nocov end,TEST,3771
nocov start,TEST,3772
document need specify name null end,DOCUMENTATION,3774
nocov start,TEST,3776
nocov end,TEST,3777
nocov start,TEST,3778
nocov end,TEST,3779
nocov start,TEST,3780
nocov end,TEST,3781
nocov end,TEST,3783
nocov start,TEST,3784
nocov start,TEST,3786
nocov end,TEST,3787
nocov start,TEST,3788
nocov end,TEST,3789
nocov start,TEST,3790
nocov end,TEST,3791
nocov end,TEST,3792
this weird step notes check,BUILD,3794
kmp time resolution always second class vector eg object class eof comb field month following line replace comb instead month class,ALGORITHM,3795
kmp time resolution always second class vector eg object class eof comb field month following line replace comb instead month class,ALGORITHM,3796
shift start this works data,DEFECT,3797
test narm argument list fix one fails function,TEST,3798
making s3 class might useful what think,DESIGN,3800
work raw matrices rather class avoid matrix rep na d1 d1 d1 d1,CODE,3801
need update file name problem meta file contain elements,DESIGN,3803
todo get perform average,ALGORITHM,3804
kmp added reason nt,ALGORITHM,3805
working order ds xx mm,DEFECT,3806
kmp work eof object added temporary fix eof object field season this could result information,DEFECT,3808
index index nt work,DEFECT,3809
attempt set size automatically fails ss list,TEST,3810
commented kmp colour otherwise nt work define colour,DEFECT,3811
result dataframe map for,CODE,3812
day aggregate list index reb line actually it causes errors,DEFECT,3813
workaround server wo nt give time steps,CODE,3814
quick fix,CODE,3815
quick fix,CODE,3816
for reason column names newdata hence xnames used enforce names x1 x2 xnames paste sep,CODE,3817
for reason column names newdata hence xnames used enforce names x1 x2,CODE,3819
kmp changed include model is reason copy model,CODE,3820
kmp needed verbose true aggregate fun else reb problems fun reb problems,CODE,3822
why replace meta data start end stationmeta start rep length stationmeta loc stationmeta end rep length stationmeta loc,CODE,3823
available data not run,DEFECT,3824
reb hack old code,CODE,3826
end hack use reb,CODE,3827
reb hack set end,CODE,3828
reb,CODE,3829
temporary fix saving time should try find solution,CODE,3830
kmp nt work ie steps,DEFECT,3831
kmp weird problem cexaxis found even though argument function it looks like cexaxis exists applying print following error message warning promise evaluation error print cexaxis object cexaxis found temporary fix,DEFECT,3839
quick fix,CODE,3840
temp n1 n2 year year given,REQUIREMENTS,3841
subset nt work data,DEFECT,3842
kmp defined,DEFECT,3843
kmp nc defined created file,DEFECT,3844
let make sure changes output break,DEFECT,3845
todo validate input,CODE,3847
remember put null,CODE,3848
final build returns,CODE,3850
keep step1score since might ignore throw everything otherwise use names step1score step1score sd names step1score else step1score,CODE,3851
term true false function predict negative output looks terrible grid grid true differences,DESIGN,3852
error error object id found perhaps intended date,CODE,3853
make sure ratio nan zero put zero back temp stupid fix,PEOPLE,3855
make sure ratio nan division zero put zero back temp stupid fix,PEOPLE,3856
make sure value diagonal temp stupid fix,PEOPLE,3857
qc fails,DEFECT,3858
workaround windows forward backward,CODE,3861
we nt really end,CODE,3862
workaround when running reflect started https,CODE,3863
